"comppct_l"|"comppct_r"|"comppct_h"|"compname"|"compkind"|"majcompflag"|"otherph"|"localphase"|"slope_l"|"slope_r"|"slope_h"|"slopelenusle_l"|"slopelenusle_r"|"slopelenusle_h"|"runoff"|"tfact"|"wei"|"weg"|"erocl"|"earthcovkind1"|"earthcovkind2"|"hydricon"|"hydricrating"|"drainagecl"|"elev_l"|"elev_r"|"elev_h"|"aspectccwise"|"aspectrep"|"aspectcwise"|"geomdesc"|"albedodry_l"|"albedodry_r"|"albedodry_h"|"airtempa_l"|"airtempa_r"|"airtempa_h"|"map_l"|"map_r"|"map_h"|"reannualprecip_l"|"reannualprecip_r"|"reannualprecip_h"|"ffd_l"|"ffd_r"|"ffd_h"|"nirrcapcl"|"nirrcapscl"|"nirrcapunit"|"irrcapcl"|"irrcapscl"|"irrcapunit"|"cropprodindex"|"constreeshrubgrp"|"wndbrksuitgrp"|"rsprod_l"|"rsprod_r"|"rsprod_h"|"foragesuitgrpid"|"wlgrain"|"wlgrass"|"wlherbaceous"|"wlshrub"|"wlconiferous"|"wlhardwood"|"wlwetplant"|"wlshallowwat"|"wlrangeland"|"wlopenland"|"wlwoodland"|"wlwetland"|"soilslippot"|"frostact"|"initsub_l"|"initsub_r"|"initsub_h"|"totalsub_l"|"totalsub_r"|"totalsub_h"|"hydgrp"|"corcon"|"corsteel"|"taxclname"|"taxorder"|"taxsuborder"|"taxgrtgroup"|"taxsubgrp"|"taxpartsize"|"taxpartsizemod"|"taxceactcl"|"taxreaction"|"taxtempcl"|"taxmoistscl"|"taxtempregime"|"soiltaxedition"|"castorieindex"|"flecolcomnum"|"flhe"|"flphe"|"flsoilleachpot"|"flsoirunoffpot"|"fltemik2use"|"fltriumph2use"|"indraingrp"|"innitrateleachi"|"misoimgmtgrp"|"vasoimgtgrp"|"mukey"|"cokey"
85|85|100|"Tonkawa"|"Series"|"Yes"|""|""|1|5|8|39|49|91|"Very low"|5|250|1|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Excessively drained"|122|160|198|80|150|220|"interfluves on coastal plains"||0.3||18|20|21|1016|1143|1270||||240|255|270|4|"s"||4|"s"|||"7s"|||||||||||||||||||"None"|0|0|0|0|0|0|"A"|"Moderate"|"Low"|"Thermic, coated Typic Quartzipsamments"|"Entisols"|"Psamments"|"Quartzipsamments"|"Typic Quartzipsamments"|"not used"|"not used"|"not used"|"not used"|"thermic"|"Typic"|"thermic"|"eleventh edition"|||||||"N/A"|"N/A"|||||578249|24242581
0|8|15|"Pickton"|"Series"|"No "|""|""|1|5|8|40|49|91|""||||"Class 1"|""|""|""|"No"|"Well drained"|107|145|183|80|150|220|"interfluves on coastal plains"||||17|19|20|1016|1143|1270||||235|255|275||""|||""|||"Not rated"|||||||||||||||||||"None"|||||||""|""|""|"Loamy, siliceous, semiactive, thermic Grossarenic Paleudalfs"|"Alfisols"|"Udalfs"|"Paleudalfs"|"Grossarenic Paleudalfs"|"loamy"|"not used"|"semiactive"|"not used"|"thermic"|"Typic"|"thermic"|"eleventh edition"|||||||"N/A"|"N/A"|||||578249|24242582
0|7|15|"Wolfpen"|"Series"|"No "|""|""|1|5|8|40|49|91|""||||"Class 1"|""|""|""|"No"|"Well drained"|122|168|213|80|150|220|"interfluves on coastal plains"||||18|19|19|1016|1143|1270||||235|253|270||""|||""|||"Not rated"|||||||||||||||||||"None"|||||||""|""|""|"Loamy, siliceous, semiactive, thermic Arenic Paleudalfs"|"Alfisols"|"Udalfs"|"Paleudalfs"|"Arenic Paleudalfs"|"loamy"|"not used"|"semiactive"|"not used"|"thermic"|"Typic"|"thermic"|"eleventh edition"|||||||"N/A"|"N/A"|||||578249|24242583
80|90|100|"Tonkawa"|"Series"|"Yes"|""|""|8|12|15|21|30|40|"Very low"|5|250|1|"Class 1"|"Tree cover"|""|""|"No"|"Excessively drained"|122|160|198|80|150|220|"interfluves on coastal plains"||0.23||18|20|21|1016|1143|1270||||240|255|270|6|"e"|||""|||"7sa"|||||||||||||||||||"None"|0|0|0||||"A"|"High"|"Low"|"Thermic, coated Typic Quartzipsamments"|"Entisols"|"Psamments"|"Quartzipsamments"|"Typic Quartzipsamments"|"not used"|"not used"|"not used"|"not used"|"thermic"|""|"thermic"|""|||||||"N/A"|"N/A"|||||578250|24243102
0|5|10|"Naconiche"|"Series"|"No "|""|""|0|1|2|30|61|91|""||||"Class 1"|"Tree cover"|""|"Wooded under natural conditions"|"Yes"|"Very poorly drained"|122|160|198|80|150|220|"flood plains on coastal plains"||||18|20|21|1016|1143|1270||||||||""|||""|||"10"|||||||||||||||||||"None"|||||||""|""|""|"Sandy, siliceous, thermic Cumulic Humaquepts"|"Inceptisols"|"Aquepts"|"Humaquepts"|"Cumulic Humaquepts"|"sandy"|"not used"|"not used"|"not used"|"thermic"|"Typic"|"thermic"|"twelfth edition"|||||||"N/A"|"N/A"|||||578250|24243103
0|5|10|"Tenaha"|"Series"|"No "|""|""|15|25|35|15|15|21|"Medium"|4|134|2|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Well drained"|122|160|198|80|150|220|"interfluves on coastal plains"||0.3||18|20|21|1016|1143|1270||||200|250|300|7|"e"||7|"e"|||"7"|||||||||||||||||||"None"|0|0|0|0|0|0|"B"|"High"|"Moderate"|"Loamy, siliceous, semiactive, thermic Arenic Hapludults"|"Ultisols"|"Udults"|"Hapludults"|"Arenic Hapludults"|"loamy"|"not used"|"semiactive"|"not used"|"thermic"|"Typic"|"thermic"|"twelfth edition"|||||||"N/A"|"N/A"|||||578250|24243104
80|90|100|"Tonkawa"|"Series"|"Yes"|""|""|15|25|35|15|15|21|"Low"|5|250|1|"Class 1"|"Tree cover"|""|""|"No"|"Excessively drained"|122|160|198|80|150|220|"interfluves on coastal plains"||0.23||18|20|21|1016|1143|1270||||240|255|270|7|"e"|||""|||"7sa"|||||||||||||||||||"None"|0|0|0||||"A"|"High"|"Low"|"Thermic, coated Typic Quartzipsamments"|"Entisols"|"Psamments"|"Quartzipsamments"|"Typic Quartzipsamments"|"not used"|"not used"|"not used"|"not used"|"thermic"|""|"thermic"|""|||||||"N/A"|"N/A"|||||578251|24242803
0|5|10|"Naconiche"|"Series"|"No "|""|""|0|1|2|30|61|91|""||||"Class 1"|"Tree cover"|""|"Wooded under natural conditions"|"Yes"|"Very poorly drained"|122|160|198|80|150|220|"flood plains on coastal plains"||||18|20|21|1016|1143|1270||||||||""|||""|||"10"|||||||||||||||||||"None"|||||||""|""|""|"Sandy, siliceous, thermic Cumulic Humaquepts"|"Inceptisols"|"Aquepts"|"Humaquepts"|"Cumulic Humaquepts"|"sandy"|"not used"|"not used"|"not used"|"thermic"|"Typic"|"thermic"|"twelfth edition"|||||||"N/A"|"N/A"|||||578251|24242804
0|5|10|"Tenaha"|"Series"|"No "|""|""|15|25|35|15|15|21|"Medium"|4|134|2|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Well drained"|122|160|198|80|150|220|"interfluves on coastal plains"||0.3||18|20|21|1016|1143|1270||||200|250|300|7|"e"||7|"e"|||"7"|||||||||||||||||||"None"|0|0|0|0|0|0|"B"|"High"|"Moderate"|"Loamy, siliceous, semiactive, thermic Arenic Hapludults"|"Ultisols"|"Udults"|"Hapludults"|"Arenic Hapludults"|"loamy"|"not used"|"semiactive"|"not used"|"thermic"|"Typic"|"thermic"|"twelfth edition"|||||||"N/A"|"N/A"|||||578251|24242805
0|3|5|"Redsprings"|"Series"|"No "|""|""|2|4|5|49|55|91|""||||"Class 1"|""|""|""|"No"|"Well drained"|98|115|131|80|150|220|"interfluves on coastal plains"||||18|19|19|1067|1131|1194||||||||""|||""|||"Not rated"|||||||||||||||||||"None"|||||||""|""|""|"Fine, kaolinitic, thermic Ultic Hapludalfs"|"Alfisols"|"Udalfs"|"Hapludalfs"|"Ultic Hapludalfs"|"fine"|"not used"|"not used"|""|"thermic"|""|"thermic"|""|||||||"N/A"|"N/A"|||||578252|24243066
85|90|95|"Ulto"|"Series"|"Yes"|""|""|1|2|3|61|61|91|"Low"|4|86|3|"Class 1"|"Grass/herbaceous cover"|""|""|"No"|"Well drained"|98|115|131|80|150|220|"saddles on interfluves on coastal plains"||0.16||18|19|19|1067|1131|1194||||235|247|258|2|"e"|||""|||"5"|||||||||||||||||||"None"|0|0|0||||"B"|"Moderate"|"Moderate"|"Fine-loamy, siliceous, thermic Ultic Hapludalfs"|"Alfisols"|"Udalfs"|"Hapludalfs"|"Ultic Hapludalfs"|"fine-loamy"|"not used"|"not used"|"not used"|"thermic"|""|"thermic"|""|||||||"N/A"|"N/A"|||||578252|24243067
0|2|10|"Derly"|"Series"|"No "|""|""|0|0.5|1|30|30|61|"Negligible"||||"Class 1"|"Tree cover"|""|"Wooded under natural conditions"|"Yes"|"Poorly drained"|98|115|131|80|150|220|"depressions on stream terraces on coastal plains"||||18|19|20|1067|1131|1194||||||||""|||""|||"10"|||||||||||||||||||"None"|||||||""|""|""|"Fine, smectitic, thermic Typic Glossaqualfs"|"Alfisols"|"Aqualfs"|"Glossaqualfs"|"Typic Glossaqualfs"|"fine"|"not used"|"not used"|""|"thermic"|""|"thermic"|""|||||||"N/A"|"N/A"|||||578252|24243068
0|5|5|"Woodtell"|"Series"|"No "|""|""|1|2|3|61|61|91|""||||"Class 1"|""|""|""|"No"|"Well drained"|98|115|131|80|150|220|"interfluves on coastal plains"||||18|19|19|1067|1131|1194||||||||""|||""|||"Not rated"|||||||||||||||||||"None"|||||||""|""|""|"Fine, smectitic, thermic Vertic Hapludalfs"|"Alfisols"|"Udalfs"|"Hapludalfs"|"Vertic Hapludalfs"|"fine"|"not used"|"not used"|""|"thermic"|""|"thermic"|""|||||||"N/A"|"N/A"|||||578252|24243069
85|90|95|"Woden"|"Series"|"Yes"|""|""|1|2|3|61|61|91|"Very low"|5|86|3|"Class 1"|"Grass/herbaceous cover"|""|""|"No"|"Well drained"|30|61|91|80|150|220|"stream terraces on coastal plains"||0.3||18|19|20|1016|1143|1270||||235|248|260|2|"e"|||""|||"3"|||||||||||||||||||"None"|0|0|0||||"A"|"Moderate"|"Low"|"Coarse-loamy, siliceous, thermic Typic Paleudalfs"|"Alfisols"|"Udalfs"|"Paleudalfs"|"Typic Paleudalfs"|"coarse-loamy"|"not used"|"not used"|"not used"|"thermic"|""|"thermic"|""|||||||"N/A"|"N/A"|||||578255|24243105
0|5|10|"Bernaldo"|"Series"|"No "|""|""|1|2|3|61|61|91|""||||"Class 1"|""|""|""|"No"|"Well drained"|30|61|91|80|150|220|"coastal plains, stream terraces"||||18|19|20|1016|1143|1270||||||||""|||""|||"Not rated"|||||||||||||||||||"None"|||||||""|""|""|"Fine-loamy, siliceous, semiactive, thermic Glossic Paleudalfs"|"Alfisols"|"Udalfs"|"Paleudalfs"|"Glossic Paleudalfs"|"fine-loamy"|"not used"|"semiactive"|"not used"|"thermic"|"Udic"|"thermic"|"eleventh edition"|||||||"N/A"|"N/A"|||||578255|24243106
0|5|10|"Sawlit"|"Series"|"No "|""|""|0|1|2|30|61|91|""||||"Class 1"|""|""|""|"No"|"Moderately well drained"|30|61|91|80|150|220|"interfluves on coastal plains"||||18|19|20|1016|1143|1270||||||||""|||""|||"Not rated"|||||||||||||||||||"None"|||||||""|""|""|"Fine-loamy, siliceous, active, thermic Aquic Glossudalfs"|"Alfisols"|"Udalfs"|"Glossudalfs"|"Aquic Glossudalfs"|"fine-loamy"|"not used"|"active"|""|"thermic"|""|"thermic"|"twelfth edition"|||||||"N/A"|"N/A"|||||578255|24243107
0|3|5|"Sawtown"|"Series"|"No "|""|""|0|1|2|30|61|91|""||||"Class 1"|""|""|""|"No"|"Well drained"|91|145|198|80|150|220|"interfluves on coastal plains"||||17|19|20|1016|1092|1168||||||||""|||""|||"Not rated"|||||||||||||||||||"None"|||||||""|""|""|"Fine-loamy, siliceous, active, thermic Typic Glossudalfs"|"Alfisols"|"Udalfs"|"Glossudalfs"|"Typic Glossudalfs"|"fine-loamy"|"not used"|"active"|""|"thermic"|""|"thermic"|""|||||||"N/A"|"N/A"|||||578256|24243070
90|95|100|"Woodtell"|"Series"|"Yes"|""|""|1|2|3|61|61|91|"Very high"|4|56|5|"Class 1"|"Tree cover"|""|""|"No"|"Well drained"|91|145|198|80|150|220|"interfluves on coastal plains"||0.23||17|19|20|1016|1092|1168||||230|250|270|3|"e"|||""|||"4ca"|||||||||||||||||||"None"|0|0|0||||"D"|"Moderate"|"High"|"Fine, montmorillonitic, thermic Vertic Hapludalfs"|"Alfisols"|"Udalfs"|"Hapludalfs"|"Vertic Hapludalfs"|"fine"|"not used"|"not used"|"not used"|"thermic"|""|"thermic"|""|||||||"N/A"|"N/A"|||||578256|24243071
0|2|10|"Latex"|"Series"|"No "|""|""|1|2|3|60|61|91|"Low"|5|86|3|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Moderately well drained"|91|145|198|80|150|220|"interfluves on coastal plains"||0.23||17|19|20|1016|1092|1168||||219|230|240|2|"e"||2|"e"|||"1a"|||||||||||||||||||"None"|0|0|0|0|0|0|"C"|"High"|"High"|"Fine-loamy, siliceous, semiactive, thermic Glossic Paleudalfs"|"Alfisols"|"Udalfs"|"Paleudalfs"|"Glossic Paleudalfs"|"fine-loamy"|"not used"|"semiactive"|"not used"|"thermic"|"Typic"|"thermic"|"twelfth edition"|||||||"N/A"|"N/A"|||||578256|24243072
90|95|100|"Woodtell"|"Series"|"Yes"|""|""|5|10|15|21|37|49|"Very high"|4|56|5|"Class 1"|"Tree cover"|""|""|"No"|"Well drained"|46|84|122|80|150|220|"interfluves on coastal plains"||0.23||18|19|20|1143|1232|1321||||220|240|260|6|"e"|||""|||"4ca"|||||||||||||||||||"None"|0|0|0||||"D"|"High"|"High"|"Fine, montmorillonitic, thermic Vertic Hapludalfs"|"Alfisols"|"Udalfs"|"Hapludalfs"|"Vertic Hapludalfs"|"fine"|"not used"|"not used"|"not used"|"thermic"|""|"thermic"|""|||||||"N/A"|"N/A"|||||578257|24242921
0|3|5|"Tenaha"|"Series"|"No "|""|""|15|25|35|15|15|21|"Medium"|4|134|2|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Well drained"|46|84|122|80|150|220|"interfluves on coastal plains"||0.3||18|19|20|1143|1232|1321||||200|250|300|7|"e"||7|"e"|||"7"|||||||||||||||||||"None"|0|0|0|0|0|0|"B"|"High"|"Moderate"|"Loamy, siliceous, semiactive, thermic Arenic Hapludults"|"Ultisols"|"Udults"|"Hapludults"|"Arenic Hapludults"|"loamy"|"not used"|"semiactive"|"not used"|"thermic"|"Typic"|"thermic"|"twelfth edition"|||||||"N/A"|"N/A"|||||578257|24242922
0|2|5|"Bernaldo"|"Series"|"No "|""|""|1|2|3|61|61|91|""||||"Class 1"|""|""|""|"No"|"Well drained"|46|84|122|80|150|220|"coastal plains, stream terraces"||||18|19|20|1143|1232|1321||||||||""|||""|||"Not rated"|||||||||||||||||||"None"|||||||""|""|""|"Fine-loamy, siliceous, semiactive, thermic Glossic Paleudalfs"|"Alfisols"|"Udalfs"|"Paleudalfs"|"Glossic Paleudalfs"|"fine-loamy"|"not used"|"semiactive"|"not used"|"thermic"|"Udic"|"thermic"|"eleventh edition"|||||||"N/A"|"N/A"|||||578257|24242923
|100||"Water"|"Miscellaneous area"|"Yes"|""|"miscellaneous"|||||||""||||"Class 1"|"Water cover"|""|""|"No"|""|||||||""||||||||||||||||8|""|||""|||"Not rated"|||||||||||||||||||""|||||||"D"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|||||||"N/A"|"N/A"|||||578258|24242547
|100||"Water"|"Miscellaneous area"|"Yes"|""|""|||||||""||||"Class 1"|"Water cover"|""|""|"No"|""|||||||""||||||||||||||||8|""|||""|||"Not rated"|||||||||||||||||||""|||||||"D"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|||||||"N/A"|"N/A"|||||578259|24242971
|100||"Dams"|"Miscellaneous area"|"Yes"|""|""|||||||""||||"Class 1"|"Grass/herbaceous cover"|"Other grass/herbaceous cover"|""|"No"|""|||||||""||||||||||||||||7|"e"|||""|||"Not rated"|||||||||||||||||||""|||||||"D"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|||||||"N/A"|"N/A"|||||1479251|24242548
0|5|10|"Latex"|"Series"|"No "|""|""|1|2|3|60|61|91|"Low"|5|86|3|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Moderately well drained"|61|99|137|80|150|220|"interfluves on coastal plains"||0.23||16|19|21|1143|1270|1397||||219|230|240|2|"e"||2|"e"|||"1a"|||||||||||||||||||"None"|0|0|0|0|0|0|"C"|"High"|"High"|"Fine-loamy, siliceous, semiactive, thermic Glossic Paleudalfs"|"Alfisols"|"Udalfs"|"Paleudalfs"|"Glossic Paleudalfs"|"fine-loamy"|"not used"|"semiactive"|"not used"|"thermic"|"Typic"|"thermic"|"twelfth edition"|||||||"N/A"|"N/A"|||||2811586|24242889
0|5|10|"Keatchie"|"Series"|"No "|""|""|1|2|3|61|61|91|"Low"|5|86|3|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Well drained"|61|99|137|80|150|220|"ridges on interfluves on coastal plains"||0.29||16|19|21|1143|1270|1397||||219|230|240|2|"e"||2|"e"|||"3"|||||||||||||||||||"None"|0|0|0|0|0|0|"B"|"Moderate"|"Low"|"Fine-loamy, siliceous, semiactive, thermic Glossic Paleudalfs"|"Alfisols"|"Udalfs"|"Paleudalfs"|"Glossic Paleudalfs"|"fine-loamy"|"not used"|"semiactive"|"not used"|"thermic"|"Typic"|"thermic"|"twelfth edition"|||||||"N/A"|"N/A"|||||2811586|24242890
80|90|100|"Hallsummit"|"Series"|"Yes"|""|""|2|4|5|49|55|91|"Medium"|5|86|3|"Class 1"|"Grass/herbaceous cover"|""|""|"No"|"Well drained"|61|99|137|80|150|220|"interfluves on coastal plains"||0.23||16|19|21|1143|1270|1397||||200|250|300|3|"e"|||""|||"4"|||||||||||||||||||"None"|0|0|0||||"C"|"Moderate"|"Moderate"|"Fine, mixed, thermic Ultic Hapludalfs"|"Alfisols"|"Udalfs"|"Hapludalfs"|"Ultic Hapludalfs"|"fine"|"not used"|"not used"|"not used"|"thermic"|""|"thermic"|""|||||||"N/A"|"N/A"|||||2811586|24242891
85|90|100|"Eastwood"|"Series"|"Yes"|""|""|5|13|20|15|27|49|"Very high"|4|86|3|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Well drained"|46|84|122|0|150|360|"hillsides on interfluves on coastal plains"||0.23||17|18.9|20|1245|1347|1448||||240|245|250|6|"e"||6|"e"|||"4ca"|||||||||||||||||||"None"|0|0|0|0|0|0|"D"|"High"|"Moderate"|"Fine, smectitic, thermic Chromic Vertic Hapludalfs"|"Alfisols"|"Udalfs"|"Hapludalfs"|"Chromic Vertic Hapludalfs"|"fine"|"not used"|"not used"|"not used"|"thermic"|"Typic"|"thermic"|"twelfth edition"|||||||"N/A"|"N/A"|||||3009438|24243185
0|10|15|"Latex"|"Series"|"No "|""|""|1|2|3|60|61|91|"Low"|5|86|3|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Moderately well drained"|46|84|122|0|150|360|"interfluves on coastal plains"||0.23||17|18.9|20|1245|1347|1448||||240|245|250|2|"e"||2|"e"|||"1a"|||||||||||||||||||"None"|0|0|0|0|0|0|"C"|"High"|"High"|"Fine-loamy, siliceous, semiactive, thermic Glossic Paleudalfs"|"Alfisols"|"Udalfs"|"Paleudalfs"|"Glossic Paleudalfs"|"fine-loamy"|"not used"|"semiactive"|"not used"|"thermic"|"Typic"|"thermic"|"twelfth edition"|||||||"N/A"|"N/A"|||||3009438|24243186
0|10|15|"Metcalf"|"Series"|"No "|""|""|0|1|2|49|61|91|"Low"|5|56|5|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Somewhat poorly drained"|49|93|171|0|150|360|"interfluves on coastal plains"||0.23||17|18|19|1219|1334|1397||||215|228|230|2|"w"||2|"w"|||"1a"|||||||||||||||||||"None"|0|0|0|0|0|0|"C/D"|"High"|"High"|"Fine-silty, siliceous, semiactive, thermic Glossaquic Paleudalfs"|"Alfisols"|"Udalfs"|"Paleudalfs"|"Glossaquic Paleudalfs"|"fine-silty"|"not used"|"semiactive"|"not used"|"thermic"|"Aquic"|"thermic"|"thirteenth edition"|||||||"N/A"|"N/A"|||||3009439|24242787
85|90|100|"Eastwood"|"Series"|"Yes"|""|""|1|3|5|49|61|91|"High"|4|86|3|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Well drained"|49|93|171|0|150|360|"interfluves on coastal plains"||0.23||17|18|19|1219|1334|1397||||215|228|230|4|"e"||4|"e"|||"4ca"|||||||||||||||||||"None"|0|0|0|0|0|0|"C"|"Moderate"|"Moderate"|"Fine, smectitic, thermic Chromic Vertic Hapludalfs"|"Alfisols"|"Udalfs"|"Hapludalfs"|"Chromic Vertic Hapludalfs"|"fine"|"not used"|"not used"|"not used"|"thermic"|"Typic"|"thermic"|"thirteenth edition"|||||||"N/A"|"N/A"|||||3009439|24242788
0|7|15|"Kirvin"|"Series"|"No "|""|""|2|4|5|60|91|91|"Medium"|4|86|3|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Well drained"|122|160|198|80|150|220|"interfluves on coastal plains"||0.23||18|19|20|1016|1118|1219||||235|253|270|3|"e"|||""|||"4ca"|||||||||||||||||||"None"|0|0|0||||"C"|"High"|"High"|"Fine, mixed, semiactive, thermic Typic Hapludults"|"Ultisols"|"Udults"|"Hapludults"|"Typic Hapludults"|"fine"|"not used"|"semiactive"|"not used"|"thermic"|"Typic"|"thermic"|"thirteenth edition"|||||||"N/A"|"N/A"|||||3009440|24242898
0|2|15|"Eastwood"|"Series"|"No "|""|""|1|3|5|60|91|91|"High"|4|86|3|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Well drained"|46|92|137|0|150|360|"interfluves on coastal plains"||0.23||17.8|18.9|20|1118|1245|1372||||220|235|250|4|"e"||4|"e"|||"4ca"|||||||||||||||||||"None"|0|0|0|0|0|0|"D"|"Moderate"|"Moderate"|"Fine, smectitic, thermic Chromic Vertic Hapludalfs"|"Alfisols"|"Udalfs"|"Hapludalfs"|"Chromic Vertic Hapludalfs"|"fine"|"not used"|"not used"|"not used"|"thermic"|"Typic"|"thermic"|"thirteenth edition"|||||||"N/A"|"N/A"|||||3009440|24242899
0|1|15|"Metcalf"|"Series"|"No "|""|""|0|1|2|60|91|91|"Low"|5|56|5|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Somewhat poorly drained"|46|92|137|0|150|360|"interfluves on coastal plains"||0.23||17.8|18.9|20|1118|1245|1372||||220|235|250|2|"w"||2|"w"|||"1a"|||||||||||||||||||"None"|0|0|0|0|0|0|"C/D"|"High"|"High"|"Fine-silty, siliceous, semiactive, thermic Glossaquic Paleudalfs"|"Alfisols"|"Udalfs"|"Paleudalfs"|"Glossaquic Paleudalfs"|"fine-silty"|"not used"|"semiactive"|"not used"|"thermic"|"Aquic"|"thermic"|"thirteenth edition"|||||||"N/A"|"N/A"|||||3009440|24242900
85|90|100|"Latex"|"Series"|"Yes"|""|""|1|2|3|60|91|91|"Low"|5|86|3|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Moderately well drained"|46|92|137|0|150|360|"interfluves on coastal plains"||0.23||17.8|18.9|20|1118|1245|1372||||220|235|250|2|"e"||2|"e"|||"1a"|||||||||||||||||||"None"|0|0|0|0|0|0|"C"|"High"|"High"|"Fine-loamy, siliceous, semiactive, thermic Glossic Paleudalfs"|"Alfisols"|"Udalfs"|"Paleudalfs"|"Glossic Paleudalfs"|"fine-loamy"|"not used"|"semiactive"|"not used"|"thermic"|"Typic"|"thermic"|"thirteenth edition"|||||||"N/A"|"N/A"|||||3009440|24242901
47|57|63|"Sawlit"|"Series"|"Yes"|""|""|0|1|2|30|61|91|"Low"|5|56|5|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Moderately well drained"|58|96|134|0|150|360|"interfluves on coastal plains"||0.23||18|19|19|1016|1092|1168||||235|243|250|2|"w"||2|"w"|||"1"|||||||||||||||||||"None"|0|0|0|0|0|0|"C"|"High"|"High"|"Fine-loamy, siliceous, active, thermic Aquic Glossudalfs"|"Alfisols"|"Udalfs"|"Glossudalfs"|"Aquic Glossudalfs"|"fine-loamy"|"not used"|"active"|"not used"|"thermic"|"Aquic"|"thermic"|"twelfth edition"|||||||"N/A"|"N/A"|||||3009441|24243187
0|9|10|"Catuna"|"Series"|"No "|""|""|0|0.5|1|30|30|61|"High"|5|48|6|"None - deposition"|"Tree cover"|"Hardwoods"|"Wooded under natural conditions"|"Yes"|"Poorly drained"|58|96|134|0|150|360|"depressions on interfluves on coastal plains"||0.23||18|19|19|1016|1092|1168||||235|243|250|4|"w"||4|"w"|||"10"|||||||||||||||||||"None"|0|0|0|0|0|0|"C/D"|"High"|"High"|"Fine-silty, siliceous, active, thermic Typic Epiaqualfs"|"Alfisols"|"Aqualfs"|"Epiaqualfs"|"Typic Epiaqualfs"|"fine-silty"|"not used"|"active"|"not used"|"thermic"|"Typic"|"thermic"|"twelfth edition"|||||||"N/A"|"N/A"|||||3009441|24243188
32|34|48|"Sawtown"|"Series"|"Yes"|""|""|0|1|2|30|61|91|"Low"|5|56|5|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Well drained"|58|96|134|0|150|360|"interfluves on coastal plains"||0.23||18|19|19|1016|1092|1168||||235|243|250|2|"e"||2|"e"|||"1"|||||||||||||||||||"None"|0|0|0|0|0|0|"B"|"High"|"High"|"Fine-loamy, siliceous, active, thermic Typic Glossudalfs"|"Alfisols"|"Udalfs"|"Glossudalfs"|"Typic Glossudalfs"|"fine-loamy"|"not used"|"active"|"not used"|"thermic"|"Typic"|"thermic"|"twelfth edition"|||||||"N/A"|"N/A"|||||3009441|24243189
51|66|75|"Scottsville"|"Series"|"Yes"|""|""|0|1|2|30|61|91|"Very high"|5|86|3|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Moderately well drained"|46|92|137|0|150|360|"interfluves on coastal plains"||0.23||17|18.9|20|1245|1347|1448||||240|245|250|2|"w"||2|"w"|||"1"|||||||||||||||||||"None"|0|0|0|0|0|0|"D"|"Moderate"|"High"|"Fine-loamy over clayey, siliceous over smectitic, semiactive, thermic Glossaquic Paleudalfs"|"Alfisols"|"Udalfs"|"Paleudalfs"|"Glossaquic Paleudalfs"|"fine-loamy over clayey"|"not used"|"semiactive"|"not used"|"thermic"|"Aquic"|"thermic"|"twelfth edition"|||||||"N/A"|"N/A"|||||3009442|24243162
1|9|15|"Eastwood"|"Series"|"No "|""|""|0|2|2|30|91|91|"High"|4|86|3|"Class 1"|"Tree cover"|"Intermixed conifers and hardwoods"|""|"No"|"Well drained"|46|92|137|0|150|360|"interfluves on coastal plains"||0.23||17|18.9|20|1245|1347|1448||||240|245|250|4|"e"||4|"e"|||"4ca"|||||||||||||||||||"None"|0|0|0|0|0|0|"D"|"Moderate"|"Moderate"|"Fine, smectitic, thermic Chromic Vertic Hapludalfs"|"Alfisols"|"Udalfs"|"Hapludalfs"|"Chromic Vertic Hapludalfs"|"fine"|"not used"|"not used"|"not used"|"thermic"|"Typic"|"thermic"|"twelfth edition"|||||||"N/A"|"N/A"|||||3009442|24243163
